'ID_number','RawData_file','First3','Breedcode','Chip','Region','Country','Name','numSnP',' in_55k'
121329380,'genos_121.txt',121,900,'55k','NWD','Texas','x',48157,' Y'
501080470,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48157,' Y'
119328990,'genos_119.txt',119,119,'55k','S.Eur','Italy','x',48162,' Y'
502080960,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48167,' Y'
503029760,'genos_503.txt',503,503,'55k','India','India','x',48171,' Y'
124330850,'genos_124.txt',124,124,'55k','GB','England','x',48174,' Y'
124274240,'genos_124.txt',124,124,'55k','GB','England','x',48176,' Y'
501080580,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48186,' Y'
110275630,'genos_110.txt',110,110,'55k','S.Eur','Italy','x',48187,' Y'
124274300,'genos_124.txt',124,124,'55k','GB','England','x',48187,' Y'
212328510,'genos_212.txt',212,212,'55k','GB','England','x',48188,' Y'
123476470,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48195,' Y'
103208290,'genos_103.txt',103,103,'55k','S.Eur','France','x',48197,' Y'
501080620,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48200,' Y'
219328740,'genos_219.txt',219,219,'55k','Africa','Uganda','x',48203,' Y'
501080600,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48203,' Y'
123476430,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48204,' Y'
123476580,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48205,' Y'
502081280,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48206,' Y'
104088460,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48207,' Y'
500080400,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48209,' Y'
103208150,'genos_103.txt',103,103,'55k','S.Eur','France','x',48211,' Y'
501080590,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48211,' Y'
501080660,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48215,' Y'
501080630,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48216,' Y'
123476500,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48221,' Y'
121329530,'genos_121.txt',121,900,'55k','NWD','Texas','x',48222,' Y'
501080720,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48224,' Y'
501080460,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48226,' Y'
501080640,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48226,' Y'
501080910,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48227,' Y'
123476640,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48228,' Y'
123476390,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48229,' Y'
501080670,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48231,' Y'
501080780,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48231,' Y'
124274320,'genos_124.txt',124,124,'55k','GB','England','x',48233,' Y'
501080650,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48234,' Y'
501080870,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48234,' Y'
500080350,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48235,' Y'
501080820,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48235,' Y'
501080790,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48236,' Y'
215328560,'genos_215.txt',215,215,'55k','GB','England','x',48237,' Y'
501080690,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48237,' Y'
124274360,'genos_124.txt',124,124,'55k','GB','England','x',48239,' Y'
501080570,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48240,' Y'
500080450,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48242,' Y'
501080810,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48242,' Y'
500080190,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48244,' Y'
501080610,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48244,' Y'
501080730,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48244,' Y'
501080700,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48245,' Y'
501080530,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48246,' Y'
501080890,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48246,' Y'
124274740,'genos_124.txt',124,124,'55k','GB','England','x',48248,' Y'
500080440,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48249,' Y'
501080520,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48249,' Y'
501080680,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48249,' Y'
500080330,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48250,' Y'
502080950,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48250,' Y'
500080920,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48252,' Y'
123476480,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48253,' Y'
124274390,'genos_124.txt',124,124,'55k','GB','England','x',48253,' Y'
501080740,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48254,' Y'
501080550,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48256,' Y'
501080760,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48256,' Y'
500080170,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48257,' Y'
501080540,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48258,' Y'
501080800,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48259,' Y'
103183240,'genos_103.txt',103,103,'55k','S.Eur','France','x',48260,' Y'
121329480,'genos_121.txt',121,900,'55k','NWD','Texas','x',48260,' Y'
123476600,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48261,' Y'
222329070,'genos_222.txt',222,222,'55k','Africa','Zimbabwe','x',48262,' Y'
124274340,'genos_124.txt',124,124,'55k','GB','England','x',48264,' Y'
124328550,'genos_124.txt',124,124,'55k','GB','England','x',48266,' Y'
501080500,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48266,' Y'
501080560,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48266,' Y'
501080770,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48267,' Y'
124328520,'genos_124.txt',124,124,'55k','GB','England','x',48268,' Y'
501080490,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48268,' Y'
103183260,'genos_103.txt',103,103,'55k','S.Eur','France','x',48269,' Y'
502081200,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48271,' Y'
123476710,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48276,' Y'
124274280,'genos_124.txt',124,124,'55k','GB','England','x',48276,' Y'
118329240,'genos_118.txt',118,118,'55k','GB','England','x',48279,' Y'
101209030,'genos_101.txt',101,101,'55k','GB','England','x',48280,' Y'
500080380,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48282,' Y'
123476410,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48284,' Y'
124274260,'genos_124.txt',124,124,'55k','GB','England','x',48286,' Y'
200008890,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48286,' Y'
501080750,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48288,' Y'
124274570,'genos_124.txt',124,124,'55k','GB','England','x',48291,' Y'
210328470,'genos_210.txt',210,210,'55k','GB','England','x',48291,' Y'
104208660,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48292,' Y'
123476690,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48292,' Y'
501080510,'genos_501.txt',501,501,'55k','Africa','Kenya','x',48292,' Y'
124274770,'genos_124.txt',124,124,'55k','GB','England','x',48295,' Y'
124274820,'genos_124.txt',124,124,'55k','GB','England','x',48298,' Y'
500080410,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48299,' Y'
104208810,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48300,' Y'
104209050,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48303,' Y'
502081080,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48307,' Y'
121329460,'genos_121.txt',121,900,'55k','NWD','Texas','x',48309,' Y'
104088490,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48310,' Y'
121329400,'genos_121.txt',121,900,'55k','NWD','Texas','x',48312,' Y'
124274840,'genos_124.txt',124,124,'55k','GB','England','x',48314,' Y'
122329170,'genos_122.txt',122,122,'55k','GB','Scotland','x',48316,' Y'
214328410,'genos_214.txt',214,214,'55k','GB','Ireland','x',48318,' Y'
101183290,'genos_101.txt',101,101,'55k','GB','England','x',48320,' Y'
104208870,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48320,' Y'
502081190,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48322,' Y'
103208160,'genos_103.txt',103,103,'55k','S.Eur','France','x',48323,' Y'
502081340,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48324,' Y'
124328540,'genos_124.txt',124,124,'55k','GB','England','x',48325,' Y'
216328350,'genos_216.txt',216,216,'55k','GB','Scotland','x',48326,' Y'
502081100,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48328,' Y'
104088510,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48329,' Y'
103209110,'genos_103.txt',103,103,'55k','S.Eur','France','x',48330,' Y'
127328650,'genos_127.txt',127,127,'55k','GB','England','x',48332,' Y'
123476670,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48335,' Y'
502081350,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48335,' Y'
500080240,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48336,' Y'
502081260,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48338,' Y'
502081090,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48339,' Y'
117329190,'genos_117.txt',117,117,'55k','N.Eur','Austria','x',48343,' Y'
123476450,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48344,' Y'
500080160,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48344,' Y'
124274350,'genos_124.txt',124,124,'55k','GB','England','x',48346,' Y'
110328700,'genos_110.txt',110,110,'55k','S.Eur','Italy','x',48347,' Y'
123476650,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48348,' Y'
125329010,'genos_125.txt',125,125,'55k','S.Eur','France','x',48349,' Y'
502081020,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48349,' Y'
502081040,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48349,' Y'
116328920,'genos_116.txt',116,116,'55k','S.Eur','Italy','x',48350,' Y'
502081210,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48350,' Y'
111329110,'genos_111.txt',111,111,'55k','CORR','Mexico','x',48352,' Y'
121329340,'genos_121.txt',121,900,'55k','NWD','Texas','x',48352,' Y'
124274800,'genos_124.txt',124,124,'55k','GB','England','x',48352,' Y'
124274520,'genos_124.txt',124,124,'55k','GB','England','x',48353,' Y'
215328590,'genos_215.txt',215,215,'55k','GB','England','x',48353,' Y'
104208790,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48354,' Y'
105206380,'genos_105.txt',105,105,'55k','Asia','Japan','x',48354,' Y'
124274330,'genos_124.txt',124,124,'55k','GB','England','x',48354,' Y'
500080200,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48354,' Y'
124274310,'genos_124.txt',124,124,'55k','GB','England','x',48356,' Y'
502081150,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48356,' Y'
121329510,'genos_121.txt',121,900,'55k','NWD','Texas','x',48358,' Y'
502081160,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48359,' Y'
124274780,'genos_124.txt',124,124,'55k','GB','England','x',48360,' Y'
502081000,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48360,' Y'
502081030,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48360,' Y'
502081140,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48360,' Y'
124274760,'genos_124.txt',124,124,'55k','GB','England','x',48361,' Y'
502081060,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48361,' Y'
502081050,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48362,' Y'
502081170,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48362,' Y'
104183720,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48363,' Y'
105206410,'genos_105.txt',105,105,'55k','Asia','Japan','x',48363,' Y'
211328610,'genos_211.txt',211,211,'55k','GB','Wales','x',48364,' Y'
215328580,'genos_215.txt',215,215,'55k','GB','England','x',48364,' Y'
502080990,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48364,' Y'
502081220,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48364,' Y'
502081110,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48367,' Y'
502081120,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48368,' Y'
122329150,'genos_122.txt',122,122,'55k','GB','Scotland','x',48369,' Y'
124274500,'genos_124.txt',124,124,'55k','GB','England','x',48369,' Y'
123476530,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48371,' Y'
103209130,'genos_103.txt',103,103,'55k','S.Eur','France','x',48372,' Y'
104208850,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48372,' Y'
121329330,'genos_121.txt',121,900,'55k','NWD','Texas','x',48372,' Y'
121329580,'genos_121.txt',121,900,'55k','NWD','Texas','x',48372,' Y'
502081290,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48373,' Y'
118275910,'genos_118.txt',118,118,'55k','GB','England','x',48375,' Y'
104183820,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48376,' Y'
502081180,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48376,' Y'
121329560,'genos_121.txt',121,900,'55k','NWD','Texas','x',48379,' Y'
222329060,'genos_222.txt',222,222,'55k','Africa','Zimbabwe','x',48379,' Y'
502080980,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48382,' Y'
104208910,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48384,' Y'
502081010,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48386,' Y'
502081130,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48387,' Y'
101183280,'genos_101.txt',101,101,'55k','GB','England','x',48388,' Y'
111329130,'genos_111.txt',111,111,'55k','CORR','Mexico','x',48388,' Y'
121329420,'genos_121.txt',121,900,'55k','NWD','Texas','x',48388,' Y'
500080880,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48388,' Y'
502080940,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48388,' Y'
123476550,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48389,' Y'
121329370,'genos_121.txt',121,900,'55k','NWD','Texas','x',48390,' Y'
121329550,'genos_121.txt',121,900,'55k','NWD','Texas','x',48390,' Y'
123476610,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48391,' Y'
124274550,'genos_124.txt',124,124,'55k','GB','England','x',48391,' Y'
502081270,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48391,' Y'
217328300,'genos_217.txt',217,217,'55k','GB','Ireland','x',48392,' Y'
128321710,'genos_128.txt',128,128,'55k','ROMO','Colombia','x',48393,' Y'
119328970,'genos_119.txt',119,119,'55k','S.Eur','Italy','x',48395,' Y'
124274670,'genos_124.txt',124,124,'55k','GB','England','x',48396,' Y'
218328250,'genos_218.txt',218,218,'55k','GB','England','x',48397,' Y'
502081240,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48397,' Y'
121329360,'genos_121.txt',121,900,'55k','NWD','Texas','x',48398,' Y'
121329390,'genos_121.txt',121,900,'55k','NWD','Texas','x',48398,' Y'
128321680,'genos_128.txt',128,128,'55k','ROMO','Colombia','x',48398,' Y'
121329450,'genos_121.txt',121,900,'55k','NWD','Texas','x',48399,' Y'
122328370,'genos_122.txt',122,122,'55k','GB','Scotland','x',48401,' Y'
502081300,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48401,' Y'
116328940,'genos_116.txt',116,116,'55k','S.Eur','Italy','x',48402,' Y'
215328570,'genos_215.txt',215,215,'55k','GB','England','x',48402,' Y'
500080180,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48403,' Y'
128321700,'genos_128.txt',128,128,'55k','ROMO','Colombia','x',48404,' Y'
101183300,'genos_101.txt',101,101,'55k','GB','England','x',48407,' Y'
113275770,'genos_113.txt',113,113,'55k','S.Eur','France','x',48407,' Y'
210328450,'genos_210.txt',210,210,'55k','GB','England','x',48407,' Y'
221328830,'genos_221.txt',221,221,'55k','S.Eur','France','x',48407,' Y'
502081250,'genos_502.txt',502,502,'55k','Africa','Kenya','x',48407,' Y'
500080860,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48408,' Y'
120275490,'genos_120.txt',120,120,'55k','S.Eur','France','x',48410,' Y'
123476590,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48410,' Y'
500080220,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48410,' Y'
110275600,'genos_110.txt',110,110,'55k','S.Eur','Italy','x',48412,' Y'
101182670,'genos_101.txt',101,101,'55k','GB','England','x',48414,' Y'
101208420,'genos_101.txt',101,101,'55k','GB','England','x',48414,' Y'
103208120,'genos_103.txt',103,103,'55k','S.Eur','France','x',48414,' Y'
109275110,'genos_109.txt',109,109,'55k','S.Eur','France','x',48414,' Y'
124274870,'genos_124.txt',124,124,'55k','GB','England','x',48414,' Y'
121329600,'genos_121.txt',121,900,'55k','NWD','Texas','x',48415,' Y'
124274790,'genos_124.txt',124,124,'55k','GB','England','x',48415,' Y'
102074261,'genos_102.txt',102,102,'55k','S.Eur','France','x',48417,' Y'
124274270,'genos_124.txt',124,124,'55k','GB','England','x',48418,' Y'
500080320,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48418,' Y'
101182740,'genos_101.txt',101,101,'55k','GB','England','x',48419,' Y'
500080270,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48420,' Y'
500080900,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48420,' Y'
104208890,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48421,' Y'
104208630,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48422,' Y'
123476570,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48422,' Y'
104208980,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48423,' Y'
123476510,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48423,' Y'
107275090,'genos_107.txt',107,107,'55k','N.Eur','Belgium','x',48424,' Y'
107275510,'genos_107.txt',107,107,'55k','N.Eur','Belgium','x',48425,' Y'
500080210,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48425,' Y'
500080260,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48425,' Y'
111329140,'genos_111.txt',111,111,'55k','CORR','Mexico','x',48426,' Y'
104088480,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48427,' Y'
111329120,'genos_111.txt',111,111,'55k','CORR','Mexico','x',48427,' Y'
123476350,'genos_123.txt',123,123,'55k','Africa','Senegal','x',48427,' Y'
109275130,'genos_109.txt',109,109,'55k','S.Eur','France','x',48428,' Y'
124274950,'genos_124.txt',124,124,'55k','GB','England','x',48428,' Y'
500080340,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48430,' Y'
101208560,'genos_101.txt',101,101,'55k','GB','England','x',48431,' Y'
121329410,'genos_121.txt',121,900,'55k','NWD','Texas','x',48431,' Y'
500080300,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48432,' Y'
112275660,'genos_112.txt',112,112,'55k','N.Eur','Germany','x',48433,' Y'
100331300,'genos_100.txt',100,100,'55k','GB','Scotland','x',48434,' Y'
101208480,'genos_101.txt',101,101,'55k','GB','England','x',48435,' Y'
119328980,'genos_119.txt',119,119,'55k','S.Eur','Italy','x',48435,' Y'
121275450,'genos_121.txt',121,900,'55k','NWD','Texas','x',48435,' Y'
103208190,'genos_103.txt',103,103,'55k','S.Eur','France','x',48437,' Y'
127328630,'genos_127.txt',127,127,'55k','GB','England','x',48438,' Y'
101182870,'genos_101.txt',101,101,'55k','GB','England','x',48439,' Y'
100331150,'genos_100.txt',100,100,'55k','GB','Scotland','x',48442,' Y'
125329030,'genos_125.txt',125,125,'55k','S.Eur','France','x',48443,' Y'
102073800,'genos_102.txt',102,102,'55k','S.Eur','France','x',48444,' Y'
103208140,'genos_103.txt',103,103,'55k','S.Eur','France','x',48444,' Y'
113275760,'genos_113.txt',113,113,'55k','S.Eur','France','x',48444,' Y'
124274210,'genos_124.txt',124,124,'55k','GB','England','x',48444,' Y'
221328850,'genos_221.txt',221,221,'55k','S.Eur','France','x',48444,' Y'
103208200,'genos_103.txt',103,103,'55k','S.Eur','France','x',48445,' Y'
500080280,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48445,' Y'
101182440,'genos_101.txt',101,101,'55k','GB','England','x',48446,' Y'
101293770,'genos_101.txt',101,101,'55k','GB','England','x',48446,' Y'
103209010,'genos_103.txt',103,103,'55k','S.Eur','France','x',48446,' Y'
101209210,'genos_101.txt',101,101,'55k','GB','England','x',48447,' Y'
103183250,'genos_103.txt',103,103,'55k','S.Eur','France','x',48447,' Y'
121329540,'genos_121.txt',121,900,'55k','NWD','Texas','x',48447,' Y'
121329590,'genos_121.txt',121,900,'55k','NWD','Texas','x',48448,' Y'
104183690,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48449,' Y'
500080370,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48449,' Y'
100023780,'genos_100.txt',100,100,'55k','GB','Scotland','x',48450,' Y'
101182630,'genos_101.txt',101,101,'55k','GB','England','x',48450,' Y'
213328230,'genos_213.txt',213,213,'55k','GB','England','x',48450,' Y'
103208210,'genos_103.txt',103,103,'55k','S.Eur','France','x',48451,' Y'
104208830,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48451,' Y'
107275070,'genos_107.txt',107,107,'55k','N.Eur','Belgium','x',48453,' Y'
124274930,'genos_124.txt',124,124,'55k','GB','England','x',48453,' Y'
214328420,'genos_214.txt',214,214,'55k','GB','Ireland','x',48453,' Y'
100046090,'genos_100.txt',100,100,'55k','GB','Scotland','x',48454,' Y'
104208610,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48454,' Y'
110275620,'genos_110.txt',110,110,'55k','S.Eur','Italy','x',48455,' Y'
500080290,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48455,' Y'
103208110,'genos_103.txt',103,103,'55k','S.Eur','France','x',48456,' Y'
128321730,'genos_128.txt',128,128,'55k','ROMO','Colombia','x',48456,' Y'
103208090,'genos_103.txt',103,103,'55k','S.Eur','France','x',48457,' Y'
121329520,'genos_121.txt',121,900,'55k','NWD','Texas','x',48457,' Y'
119329000,'genos_119.txt',119,119,'55k','S.Eur','Italy','x',48459,' Y'
200044940,'genos_200.txt',200,200,'55k','N.Eur','Netherlands','x',48459,' Y'
500080250,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48459,' Y'
101208530,'genos_101.txt',101,101,'55k','GB','England','x',48460,' Y'
101209230,'genos_101.txt',101,101,'55k','GB','England','x',48460,' Y'
104208950,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48460,' Y'
124274450,'genos_124.txt',124,124,'55k','GB','England','x',48460,' Y'
216328340,'genos_216.txt',216,216,'55k','GB','Scotland','x',48460,' Y'
121329350,'genos_121.txt',121,900,'55k','NWD','Texas','x',48461,' Y'
218328270,'genos_218.txt',218,218,'55k','GB','England','x',48463,' Y'
101182620,'genos_101.txt',101,101,'55k','GB','England','x',48464,' Y'
124274890,'genos_124.txt',124,124,'55k','GB','England','x',48464,' Y'
101182690,'genos_101.txt',101,101,'55k','GB','England','x',48465,' Y'
101183310,'genos_101.txt',101,101,'55k','GB','England','x',48466,' Y'
128321670,'genos_128.txt',128,128,'55k','ROMO','Colombia','x',48466,' Y'
216328360,'genos_216.txt',216,216,'55k','GB','Scotland','x',48466,' Y'
104208620,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48467,' Y'
120329290,'genos_120.txt',120,120,'55k','S.Eur','France','x',48467,' Y'
104183710,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48468,' Y'
105206360,'genos_105.txt',105,105,'55k','Asia','Japan','x',48468,' Y'
124274470,'genos_124.txt',124,124,'55k','GB','England','x',48468,' Y'
124274910,'genos_124.txt',124,124,'55k','GB','England','x',48468,' Y'
124328530,'genos_124.txt',124,124,'55k','GB','England','x',48468,' Y'
214328430,'genos_214.txt',214,214,'55k','GB','Ireland','x',48468,' Y'
101208470,'genos_101.txt',101,101,'55k','GB','England','x',48469,' Y'
101208580,'genos_101.txt',101,101,'55k','GB','England','x',48469,' Y'
124274250,'genos_124.txt',124,124,'55k','GB','England','x',48469,' Y'
500080430,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48469,' Y'
102183360,'genos_102.txt',102,102,'55k','S.Eur','France','x',48470,' Y'
103208240,'genos_103.txt',103,103,'55k','S.Eur','France','x',48470,' Y'
104183770,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48471,' Y'
213328240,'genos_213.txt',213,213,'55k','GB','England','x',48471,' Y'
500080310,'genos_500.txt',500,500,'55k','Africa','Guinea','x',48471,' Y'
101182470,'genos_101.txt',101,101,'55k','GB','England','x',48472,' Y'
120329270,'genos_120.txt',120,120,'55k','S.Eur','France','x',48472,' Y'
124274810,'genos_124.txt',124,124,'55k','GB','England','x',48472,' Y'
100023850,'genos_100.txt',100,100,'55k','GB','Scotland','x',48473,' Y'
100331340,'genos_100.txt',100,100,'55k','GB','Scotland','x',48473,' Y'
124330710,'genos_124.txt',124,124,'55k','GB','England','x',48473,' Y'
101182650,'genos_101.txt',101,101,'55k','GB','England','x',48474,' Y'
117275840,'genos_117.txt',117,117,'55k','N.Eur','Austria','x',48474,' Y'
117329220,'genos_117.txt',117,117,'55k','N.Eur','Austria','x',48474,' Y'
104208900,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48475,' Y'
106207000,'genos_106.txt',106,106,'55k','Asia','Korea','x',48475,' Y'
110328690,'genos_110.txt',110,110,'55k','S.Eur','Italy','x',48475,' Y'
121329500,'genos_121.txt',121,900,'55k','NWD','Texas','x',48475,' Y'
124274410,'genos_124.txt',124,124,'55k','GB','England','x',48475,' Y'
103208280,'genos_103.txt',103,103,'55k','S.Eur','France','x',48476,' Y'
101182450,'genos_101.txt',101,101,'55k','GB','England','x',48477,' Y'
101294020,'genos_101.txt',101,101,'55k','GB','England','x',48477,' Y'
104208970,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48477,' Y'
101183320,'genos_101.txt',101,101,'55k','GB','England','x',48478,' Y'
103208260,'genos_103.txt',103,103,'55k','S.Eur','France','x',48478,' Y'
104088430,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48478,' Y'
127328640,'genos_127.txt',127,127,'55k','GB','England','x',48479,' Y'
101182560,'genos_101.txt',101,101,'55k','GB','England','x',48480,' Y'
101182660,'genos_101.txt',101,101,'55k','GB','England','x',48480,' Y'
104088500,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48480,' Y'
104208820,'genos_104.txt',104,104,'55k','N.Eur','Switzerland','x',48480,' Y'
124330870,'genos_124.txt',124,124,'55k','GB','England','x',48480,' Y'
128321690,'genos_128.txt',128,128,'55k','ROMO','Colombia','x',48480,' Y'
210328440,'genos_210.txt',210,210,'55k','GB','England','x',48480,' Y'
213328210,'genos_213.txt',213,213,'55k','GB','England','x',48480,' Y'
103183270,'genos_103.txt',103,103,'55k','S.Eur','France','x',48481,' Y'
103208100,'genos_103.txt',103,103,'55k','S.Eur','France','x',48481,' Y'
