ID_number,RawData_file,First3,Breedcode,Chip,Region,Country
500080440,genos_500.txt,500,500,55k,Africa,Guinea
500080450,genos_500.txt,500,500,55k,Africa,Guinea
500080860,genos_500.txt,500,500,55k,Africa,Guinea
500080880,genos_500.txt,500,500,55k,Africa,Guinea
500080900,genos_500.txt,500,500,55k,Africa,Guinea
500080920,genos_500.txt,500,500,55k,Africa,Guinea
500337479,genos_500.txt,500,500,55k,Africa,Guinea
500337489,genos_500.txt,500,500,55k,Africa,Guinea
500337499,genos_500.txt,500,500,55k,Africa,Guinea
500337509,genos_500.txt,500,500,55k,Africa,Guinea
500337519,genos_500.txt,500,500,55k,Africa,Guinea
500337529,genos_500.txt,500,500,55k,Africa,Guinea
500337539,genos_500.txt,500,500,55k,Africa,Guinea
500337549,genos_500.txt,500,500,55k,Africa,Guinea
500337559,genos_500.txt,500,500,55k,Africa,Guinea
500337569,genos_500.txt,500,500,55k,Africa,Guinea
500337579,genos_500.txt,500,500,55k,Africa,Guinea
500337589,genos_500.txt,500,500,55k,Africa,Guinea
500337599,genos_500.txt,500,500,55k,Africa,Guinea
500337609,genos_500.txt,500,500,55k,Africa,Guinea
500337619,genos_500.txt,500,500,55k,Africa,Guinea
500337629,genos_500.txt,500,500,55k,Africa,Guinea
500337639,genos_500.txt,500,500,55k,Africa,Guinea
500337649,genos_500.txt,500,500,55k,Africa,Guinea
500337659,genos_500.txt,500,500,55k,Africa,Guinea
500337669,genos_500.txt,500,500,55k,Africa,Guinea
500337679,genos_500.txt,500,500,55k,Africa,Guinea
500337689,genos_500.txt,500,500,55k,Africa,Guinea
500337699,genos_500.txt,500,500,55k,Africa,Guinea
500337709,genos_500.txt,500,500,55k,Africa,Guinea
500337719,genos_500.txt,500,500,55k,Africa,Guinea
501080460,genos_501.txt,501,501,55k,Africa,Kenya
501080470,genos_501.txt,501,501,55k,Africa,Kenya
501080480,genos_501.txt,501,501,55k,Africa,Kenya
501080490,genos_501.txt,501,501,55k,Africa,Kenya
501080500,genos_501.txt,501,501,55k,Africa,Kenya
501080510,genos_501.txt,501,501,55k,Africa,Kenya
501080520,genos_501.txt,501,501,55k,Africa,Kenya
501080530,genos_501.txt,501,501,55k,Africa,Kenya
501080540,genos_501.txt,501,501,55k,Africa,Kenya
501080550,genos_501.txt,501,501,55k,Africa,Kenya
501080560,genos_501.txt,501,501,55k,Africa,Kenya
501080570,genos_501.txt,501,501,55k,Africa,Kenya
501080580,genos_501.txt,501,501,55k,Africa,Kenya
501080590,genos_501.txt,501,501,55k,Africa,Kenya
501080600,genos_501.txt,501,501,55k,Africa,Kenya
501080610,genos_501.txt,501,501,55k,Africa,Kenya
501080620,genos_501.txt,501,501,55k,Africa,Kenya
501080630,genos_501.txt,501,501,55k,Africa,Kenya
501080640,genos_501.txt,501,501,55k,Africa,Kenya
501080650,genos_501.txt,501,501,55k,Africa,Kenya
501080660,genos_501.txt,501,501,55k,Africa,Kenya
501080670,genos_501.txt,501,501,55k,Africa,Kenya
501080680,genos_501.txt,501,501,55k,Africa,Kenya
501080690,genos_501.txt,501,501,55k,Africa,Kenya
501080700,genos_501.txt,501,501,55k,Africa,Kenya
501080710,genos_501.txt,501,501,55k,Africa,Kenya
501080720,genos_501.txt,501,501,55k,Africa,Kenya
501080730,genos_501.txt,501,501,55k,Africa,Kenya
501080740,genos_501.txt,501,501,55k,Africa,Kenya
501080750,genos_501.txt,501,501,55k,Africa,Kenya
501080760,genos_501.txt,501,501,55k,Africa,Kenya
501080770,genos_501.txt,501,501,55k,Africa,Kenya
501080780,genos_501.txt,501,501,55k,Africa,Kenya
501080790,genos_501.txt,501,501,55k,Africa,Kenya
501080800,genos_501.txt,501,501,55k,Africa,Kenya
501080810,genos_501.txt,501,501,55k,Africa,Kenya
501080820,genos_501.txt,501,501,55k,Africa,Kenya
501080830,genos_501.txt,501,501,55k,Africa,Kenya
501080840,genos_501.txt,501,501,55k,Africa,Kenya
501080850,genos_501.txt,501,501,55k,Africa,Kenya
501080870,genos_501.txt,501,501,55k,Africa,Kenya
501080890,genos_501.txt,501,501,55k,Africa,Kenya
501080910,genos_501.txt,501,501,55k,Africa,Kenya
501080930,genos_501.txt,501,501,55k,Africa,Kenya
502080940,genos_502.txt,502,502,55k,Africa,Kenya
502080950,genos_502.txt,502,502,55k,Africa,Kenya
502080960,genos_502.txt,502,502,55k,Africa,Kenya
502080970,genos_502.txt,502,502,55k,Africa,Kenya
502080980,genos_502.txt,502,502,55k,Africa,Kenya
502080990,genos_502.txt,502,502,55k,Africa,Kenya
502081000,genos_502.txt,502,502,55k,Africa,Kenya
502081010,genos_502.txt,502,502,55k,Africa,Kenya
502081020,genos_502.txt,502,502,55k,Africa,Kenya
502081030,genos_502.txt,502,502,55k,Africa,Kenya
502081040,genos_502.txt,502,502,55k,Africa,Kenya
502081050,genos_502.txt,502,502,55k,Africa,Kenya
502081060,genos_502.txt,502,502,55k,Africa,Kenya
502081070,genos_502.txt,502,502,55k,Africa,Kenya
502081080,genos_502.txt,502,502,55k,Africa,Kenya
502081090,genos_502.txt,502,502,55k,Africa,Kenya
502081100,genos_502.txt,502,502,55k,Africa,Kenya
502081110,genos_502.txt,502,502,55k,Africa,Kenya
502081120,genos_502.txt,502,502,55k,Africa,Kenya
502081130,genos_502.txt,502,502,55k,Africa,Kenya
502081140,genos_502.txt,502,502,55k,Africa,Kenya
502081150,genos_502.txt,502,502,55k,Africa,Kenya
502081160,genos_502.txt,502,502,55k,Africa,Kenya
502081170,genos_502.txt,502,502,55k,Africa,Kenya
502081180,genos_502.txt,502,502,55k,Africa,Kenya
502081190,genos_502.txt,502,502,55k,Africa,Kenya
502081200,genos_502.txt,502,502,55k,Africa,Kenya
502081210,genos_502.txt,502,502,55k,Africa,Kenya
502081220,genos_502.txt,502,502,55k,Africa,Kenya
502081230,genos_502.txt,502,502,55k,Africa,Kenya
502081240,genos_502.txt,502,502,55k,Africa,Kenya
502081250,genos_502.txt,502,502,55k,Africa,Kenya
502081260,genos_502.txt,502,502,55k,Africa,Kenya
502081270,genos_502.txt,502,502,55k,Africa,Kenya
502081280,genos_502.txt,502,502,55k,Africa,Kenya
502081290,genos_502.txt,502,502,55k,Africa,Kenya
502081300,genos_502.txt,502,502,55k,Africa,Kenya
502081310,genos_502.txt,502,502,55k,Africa,Kenya
502081320,genos_502.txt,502,502,55k,Africa,Kenya
502081330,genos_502.txt,502,502,55k,Africa,Kenya
502081340,genos_502.txt,502,502,55k,Africa,Kenya
502081350,genos_502.txt,502,502,55k,Africa,Kenya
503019140,genos_503.txt,503,503,55k,India,India
503019160,genos_503.txt,503,503,55k,India,India
503019180,genos_503.txt,503,503,55k,India,India
503019190,genos_503.txt,503,503,55k,India,India
503019200,genos_503.txt,503,503,55k,India,India
503019210,genos_503.txt,503,503,55k,India,India
503019220,genos_503.txt,503,503,55k,India,India
503019230,genos_503.txt,503,503,55k,India,India
503019250,genos_503.txt,503,503,55k,India,India
503019260,genos_503.txt,503,503,55k,India,India
503029720,genos_503.txt,503,503,55k,India,India
503029730,genos_503.txt,503,503,55k,India,India
503029740,genos_503.txt,503,503,55k,India,India
503029750,genos_503.txt,503,503,55k,India,India
503029760,genos_503.txt,503,503,55k,India,India
503029770,genos_503.txt,503,503,55k,India,India
503029780,genos_503.txt,503,503,55k,India,India
503029790,genos_503.txt,503,503,55k,India,India
503029800,genos_503.txt,503,503,55k,India,India
503029810,genos_503.txt,503,503,55k,India,India
503029820,genos_503.txt,503,503,55k,India,India
503029840,genos_503.txt,503,503,55k,India,India
503029850,genos_503.txt,503,503,55k,India,India
503029860,genos_503.txt,503,503,55k,India,India
503029870,genos_503.txt,503,503,55k,India,India
503029880,genos_503.txt,503,503,55k,India,India
503029890,genos_503.txt,503,503,55k,India,India
503029900,genos_503.txt,503,503,55k,India,India
503029910,genos_503.txt,503,503,55k,India,India
503029920,genos_503.txt,503,503,55k,India,India
503029930,genos_503.txt,503,503,55k,India,India
503029940,genos_503.txt,503,503,55k,India,India
503029950,genos_503.txt,503,503,55k,India,India
503029960,genos_503.txt,503,503,55k,India,India
503029970,genos_503.txt,503,503,55k,India,India
503029980,genos_503.txt,503,503,55k,India,India
503029990,genos_503.txt,503,503,55k,India,India
503030010,genos_503.txt,503,503,55k,India,India
503030020,genos_503.txt,503,503,55k,India,India
503030030,genos_503.txt,503,503,55k,India,India
503030040,genos_503.txt,503,503,55k,India,India
503030050,genos_503.txt,503,503,55k,India,India
503030060,genos_503.txt,503,503,55k,India,India
503030070,genos_503.txt,503,503,55k,India,India
503030080,genos_503.txt,503,503,55k,India,India
503030090,genos_503.txt,503,503,55k,India,India
503030100,genos_503.txt,503,503,55k,India,India
503030110,genos_503.txt,503,503,55k,India,India
503030130,genos_503.txt,503,503,55k,India,India
503030140,genos_503.txt,503,503,55k,India,India
503030150,genos_503.txt,503,503,55k,India,India
503030160,genos_503.txt,503,503,55k,India,India
503030170,genos_503.txt,503,503,55k,India,India
503030180,genos_503.txt,503,503,55k,India,India
503030190,genos_503.txt,503,503,55k,India,India
503030200,genos_503.txt,503,503,55k,India,India
503030210,genos_503.txt,503,503,55k,India,India
503030220,genos_503.txt,503,503,55k,India,India
503030230,genos_503.txt,503,503,55k,India,India
503030240,genos_503.txt,503,503,55k,India,India
503030250,genos_503.txt,503,503,55k,India,India
503030270,genos_503.txt,503,503,55k,India,India
503030280,genos_503.txt,503,503,55k,India,India
503030290,genos_503.txt,503,503,55k,India,India
503030300,genos_503.txt,503,503,55k,India,India
503030310,genos_503.txt,503,503,55k,India,India
503030320,genos_503.txt,503,503,55k,India,India
503030330,genos_503.txt,503,503,55k,India,India
503030340,genos_503.txt,503,503,55k,India,India
503030350,genos_503.txt,503,503,55k,India,India
503030360,genos_503.txt,503,503,55k,India,India
503030370,genos_503.txt,503,503,55k,India,India
503030380,genos_503.txt,503,503,55k,India,India
503030390,genos_503.txt,503,503,55k,India,India
503334519,genos_503.txt,503,503,55k,India,India
503334529,genos_503.txt,503,503,55k,India,India
503334539,genos_503.txt,503,503,55k,India,India
503334549,genos_503.txt,503,503,55k,India,India
503334559,genos_503.txt,503,503,55k,India,India
503334569,genos_503.txt,503,503,55k,India,India
503334579,genos_503.txt,503,503,55k,India,India
503334589,genos_503.txt,503,503,55k,India,India
503334599,genos_503.txt,503,503,55k,India,India
503334609,genos_503.txt,503,503,55k,India,India
503334619,genos_503.txt,503,503,55k,India,India
503334629,genos_503.txt,503,503,55k,India,India
503334639,genos_503.txt,503,503,55k,India,India
503334649,genos_503.txt,503,503,55k,India,India
503334659,genos_503.txt,503,503,55k,India,India
503334669,genos_503.txt,503,503,55k,India,India
503334679,genos_503.txt,503,503,55k,India,India
503334689,genos_503.txt,503,503,55k,India,India
503334699,genos_503.txt,503,503,55k,India,India
503334709,genos_503.txt,503,503,55k,India,India
503334719,genos_503.txt,503,503,55k,India,India
503334729,genos_503.txt,503,503,55k,India,India
503334739,genos_503.txt,503,503,55k,India,India
503334749,genos_503.txt,503,503,55k,India,India
503334759,genos_503.txt,503,503,55k,India,India
504202850,genos_504.txt,504,504,55k,India,Brazil
504202860,genos_504.txt,504,504,55k,India,Brazil
504202870,genos_504.txt,504,504,55k,India,Brazil
504202880,genos_504.txt,504,504,55k,India,Brazil
504202890,genos_504.txt,504,504,55k,India,Brazil
504202900,genos_504.txt,504,504,55k,India,Brazil
504202910,genos_504.txt,504,504,55k,India,Brazil
504202920,genos_504.txt,504,504,55k,India,Brazil
504202930,genos_504.txt,504,504,55k,India,Brazil
504202940,genos_504.txt,504,504,55k,India,Brazil
504202950,genos_504.txt,504,504,55k,India,Brazil
504202960,genos_504.txt,504,504,55k,India,Brazil
504202970,genos_504.txt,504,504,55k,India,Brazil
504202980,genos_504.txt,504,504,55k,India,Brazil
504202990,genos_504.txt,504,504,55k,India,Brazil
504203000,genos_504.txt,504,504,55k,India,Brazil
504203010,genos_504.txt,504,504,55k,India,Brazil
504203020,genos_504.txt,504,504,55k,India,Brazil
504203030,genos_504.txt,504,504,55k,India,Brazil
504203040,genos_504.txt,504,504,55k,India,Brazil
504203050,genos_504.txt,504,504,55k,India,Brazil
504203060,genos_504.txt,504,504,55k,India,Brazil
504203070,genos_504.txt,504,504,55k,India,Brazil
504203080,genos_504.txt,504,504,55k,India,Brazil
504203090,genos_504.txt,504,504,55k,India,Brazil
504203100,genos_504.txt,504,504,55k,India,Brazil
504203110,genos_504.txt,504,504,55k,India,Brazil
504203120,genos_504.txt,504,504,55k,India,Brazil
504203130,genos_504.txt,504,504,55k,India,Brazil
504203140,genos_504.txt,504,504,55k,India,Brazil
504203150,genos_504.txt,504,504,55k,India,Brazil
504203160,genos_504.txt,504,504,55k,India,Brazil
504203170,genos_504.txt,504,504,55k,India,Brazil
504203180,genos_504.txt,504,504,55k,India,Brazil
504203190,genos_504.txt,504,504,55k,India,Brazil
504203200,genos_504.txt,504,504,55k,India,Brazil
504203210,genos_504.txt,504,504,55k,India,Brazil
504203220,genos_504.txt,504,504,55k,India,Brazil
504203230,genos_504.txt,504,504,55k,India,Brazil
504203240,genos_504.txt,504,504,55k,India,Brazil
504203250,genos_504.txt,504,504,55k,India,Brazil
504203260,genos_504.txt,504,504,55k,India,Brazil
504203270,genos_504.txt,504,504,55k,India,Brazil
504203280,genos_504.txt,504,504,55k,India,Brazil
504203290,genos_504.txt,504,504,55k,India,Brazil
504203300,genos_504.txt,504,504,55k,India,Brazil
504203310,genos_504.txt,504,504,55k,India,Brazil
504203320,genos_504.txt,504,504,55k,India,Brazil
504337729,genos_504.txt,504,504,55k,India,Brazil
504337739,genos_504.txt,504,504,55k,India,Brazil
504337749,genos_504.txt,504,504,55k,India,Brazil
504337759,genos_504.txt,504,504,55k,India,Brazil
504337769,genos_504.txt,504,504,55k,India,Brazil
504337779,genos_504.txt,504,504,55k,India,Brazil
504337789,genos_504.txt,504,504,55k,India,Brazil
504337799,genos_504.txt,504,504,55k,India,Brazil
504337809,genos_504.txt,504,504,55k,India,Brazil
504337819,genos_504.txt,504,504,55k,India,Brazil
504337829,genos_504.txt,504,504,55k,India,Brazil
504337839,genos_504.txt,504,504,55k,India,Brazil
504337849,genos_504.txt,504,504,55k,India,Brazil
504337859,genos_504.txt,504,504,55k,India,Brazil
504337869,genos_504.txt,504,504,55k,India,Brazil
504337879,genos_504.txt,504,504,55k,India,Brazil
504337889,genos_504.txt,504,504,55k,India,Brazil
504337899,genos_504.txt,504,504,55k,India,Brazil
504337909,genos_504.txt,504,504,55k,India,Brazil
504337919,genos_504.txt,504,504,55k,India,Brazil
504337929,genos_504.txt,504,504,55k,India,Brazil
504337939,genos_504.txt,504,504,55k,India,Brazil
504337949,genos_504.txt,504,504,55k,India,Brazil
504337959,genos_504.txt,504,504,55k,India,Brazil
505333199,genos_505.txt,505,505,55k,India,Brazil
505333209,genos_505.txt,505,505,55k,India,Brazil
505333219,genos_505.txt,505,505,55k,India,Brazil
506333289,genos_506.txt,506,506,55k,India,Pakistan
506333299,genos_506.txt,506,506,55k,India,Pakistan
506333309,genos_506.txt,506,506,55k,India,Pakistan
506333319,genos_506.txt,506,506,55k,India,Pakistan
506333329,genos_506.txt,506,506,55k,India,Pakistan
506333349,genos_506.txt,506,506,55k,India,Pakistan
506333359,genos_506.txt,506,506,55k,India,Pakistan
506333369,genos_506.txt,506,506,55k,India,Pakistan
506333379,genos_506.txt,506,506,55k,India,Pakistan
506333399,genos_506.txt,506,506,55k,India,Pakistan
507333119,genos_507.txt,507,507,55k,India,India
507335339,genos_507.txt,507,507,55k,India,India
507335349,genos_507.txt,507,507,55k,India,India
507335359,genos_507.txt,507,507,55k,India,India
507335369,genos_507.txt,507,507,55k,India,India
507335379,genos_507.txt,507,507,55k,India,India
507335389,genos_507.txt,507,507,55k,India,India
507335399,genos_507.txt,507,507,55k,India,India
507335409,genos_507.txt,507,507,55k,India,India
507335419,genos_507.txt,507,507,55k,India,India
507335429,genos_507.txt,507,507,55k,India,India
507335439,genos_507.txt,507,507,55k,India,India
507335449,genos_507.txt,507,507,55k,India,India
507335459,genos_507.txt,507,507,55k,India,India
507335469,genos_507.txt,507,507,55k,India,India
507335479,genos_507.txt,507,507,55k,India,India
507335489,genos_507.txt,507,507,55k,India,India
507335499,genos_507.txt,507,507,55k,India,India
507335509,genos_507.txt,507,507,55k,India,India
507335519,genos_507.txt,507,507,55k,India,India
507335529,genos_507.txt,507,507,55k,India,India
507335539,genos_507.txt,507,507,55k,India,India
507335549,genos_507.txt,507,507,55k,India,India
507335559,genos_507.txt,507,507,55k,India,India
507335569,genos_507.txt,507,507,55k,India,India
552334259,genos_552.txt,552,552,55k,Hyb,Hyb
552334269,genos_552.txt,552,552,55k,Hyb,Hyb
552334279,genos_552.txt,552,552,55k,Hyb,Hyb
552334289,genos_552.txt,552,552,55k,Hyb,Hyb
552334299,genos_552.txt,552,552,55k,Hyb,Hyb
552334309,genos_552.txt,552,552,55k,Hyb,Hyb
552334319,genos_552.txt,552,552,55k,Hyb,Hyb
552334329,genos_552.txt,552,552,55k,Hyb,Hyb
552334339,genos_552.txt,552,552,55k,Hyb,Hyb
552334349,genos_552.txt,552,552,55k,Hyb,Hyb
552334359,genos_552.txt,552,552,55k,Hyb,Hyb
552334369,genos_552.txt,552,552,55k,Hyb,Hyb
552334379,genos_552.txt,552,552,55k,Hyb,Hyb
552334389,genos_552.txt,552,552,55k,Hyb,Hyb
552334399,genos_552.txt,552,552,55k,Hyb,Hyb
552334409,genos_552.txt,552,552,55k,Hyb,Hyb
552334419,genos_552.txt,552,552,55k,Hyb,Hyb
552334429,genos_552.txt,552,552,55k,Hyb,Hyb
552334439,genos_552.txt,552,552,55k,Hyb,Hyb
552334449,genos_552.txt,552,552,55k,Hyb,Hyb
552334459,genos_552.txt,552,552,55k,Hyb,Hyb
552334469,genos_552.txt,552,552,55k,Hyb,Hyb
552334479,genos_552.txt,552,552,55k,Hyb,Hyb
552334489,genos_552.txt,552,552,55k,Hyb,Hyb
555338679,genos_555.txt,555,555,55k,Hyb,Hyb
555338689,genos_555.txt,555,555,55k,Hyb,Hyb
555338699,genos_555.txt,555,555,55k,Hyb,Hyb
555338709,genos_555.txt,555,555,55k,Hyb,Hyb
555338719,genos_555.txt,555,555,55k,Hyb,Hyb
555338729,genos_555.txt,555,555,55k,Hyb,Hyb
555338739,genos_555.txt,555,555,55k,Hyb,Hyb
555338749,genos_555.txt,555,555,55k,Hyb,Hyb
555338759,genos_555.txt,555,555,55k,Hyb,Hyb
555338769,genos_555.txt,555,555,55k,Hyb,Hyb
555338779,genos_555.txt,555,555,55k,Hyb,Hyb
555338789,genos_555.txt,555,555,55k,Hyb,Hyb
555338799,genos_555.txt,555,555,55k,Hyb,Hyb
555338809,genos_555.txt,555,555,55k,Hyb,Hyb
555338819,genos_555.txt,555,555,55k,Hyb,Hyb
555338829,genos_555.txt,555,555,55k,Hyb,Hyb
555338839,genos_555.txt,555,555,55k,Hyb,Hyb
555338849,genos_555.txt,555,555,55k,Hyb,Hyb
555338859,genos_555.txt,555,555,55k,Hyb,Hyb
555338869,genos_555.txt,555,555,55k,Hyb,Hyb
555338879,genos_555.txt,555,555,55k,Hyb,Hyb
555338889,genos_555.txt,555,555,55k,Hyb,Hyb
555338899,genos_555.txt,555,555,55k,Hyb,Hyb
555338909,genos_555.txt,555,555,55k,Hyb,Hyb
558338919,genos_558.txt,558,558,55k,Africa,Ethiopia
558338929,genos_558.txt,558,558,55k,Africa,Ethiopia
558338939,genos_558.txt,558,558,55k,Africa,Ethiopia
558338949,genos_558.txt,558,558,55k,Africa,Ethiopia
558338959,genos_558.txt,558,558,55k,Africa,Ethiopia
558338969,genos_558.txt,558,558,55k,Africa,Ethiopia
558338979,genos_558.txt,558,558,55k,Africa,Ethiopia
558338989,genos_558.txt,558,558,55k,Africa,Ethiopia
558338999,genos_558.txt,558,558,55k,Africa,Ethiopia
558339009,genos_558.txt,558,558,55k,Africa,Ethiopia
558339019,genos_558.txt,558,558,55k,Africa,Ethiopia
558339029,genos_558.txt,558,558,55k,Africa,Ethiopia
558339039,genos_558.txt,558,558,55k,Africa,Ethiopia
558339049,genos_558.txt,558,558,55k,Africa,Ethiopia
558339059,genos_558.txt,558,558,55k,Africa,Ethiopia
558339069,genos_558.txt,558,558,55k,Africa,Ethiopia
558339079,genos_558.txt,558,558,55k,Africa,Ethiopia
558339089,genos_558.txt,558,558,55k,Africa,Ethiopia
558339099,genos_558.txt,558,558,55k,Africa,Ethiopia
558339109,genos_558.txt,558,558,55k,Africa,Ethiopia
999999000,genos999_55k.txt,999,901,55k,NWD_hyb,NWD_hyb
999999001,genos999_55k.txt,999,901,55k,NWD_hyb,NWD_hyb
999999002,genos999_55k.txt,999,901,55k,NWD_hyb,NWD_hyb
999999003,genos999_55k.txt,999,901,55k,NWD_hyb,NWD_hyb
999999004,genos999_55k.txt,999,900,55k,NWD_hyb,NWD_hyb
999999005,3k_raw.txt,999,900,3k,NWD,Texas
999999006,3k_raw.txt,999,900,3k,NWD,Texas
999999007,3k_raw.txt,999,900,3k,NWD,Texas
999999008,3k_raw.txt,999,900,3k,NWD,Texas
999999009,3k_raw.txt,999,900,3k,NWD,Texas
999999010,3k_raw.txt,999,900,3k,NWD,Texas
999999011,3k_raw.txt,999,900,3k,NWD,Texas
999999012,3k_raw.txt,999,900,3k,NWD,Texas
999999013,3k_raw.txt,999,900,3k,NWD,Texas
999999014,3k_raw.txt,999,900,3k,NWD,Texas
999999015,3k_raw.txt,999,900,3k,NWD,Texas
999999016,3k_raw.txt,999,900,3k,NWD,Texas
999999017,3k_raw.txt,999,900,3k,NWD,Texas
999999018,3k_raw.txt,999,900,3k,NWD,Texas
999999019,3k_raw.txt,999,900,3k,NWD,Texas
999999020,3k_raw.txt,999,900,3k,NWD,Texas
999999021,3k_raw.txt,999,900,3k,NWD,Texas
999999022,3k_raw.txt,999,900,3k,NWD,Texas
999999023,3k_raw.txt,999,900,3k,NWD,Texas
999999024,3k_raw.txt,999,900,3k,NWD,Texas
999999025,3k_raw.txt,999,900,3k,NWD,Texas
999999026,3k_raw.txt,999,900,3k,NWD,Texas
999999027,3k_raw.txt,999,900,3k,NWD,Texas
999999028,3k_raw.txt,999,900,3k,NWD,Texas
999999029,3k_raw.txt,999,900,3k,NWD,Texas
